"Sampler","variable","mean","mcse_mean","sd","mad","q5","q50","q95","ess_bulk","ess_tail","rhat","ess_min_run","runtime_sec","ess_min_per_sec"
"bimodal_dual_averaging_adapt_shape_covariance_run9","beta.1",0.999633791399194,1.85564911935958e-05,0.000976838395483266,0.000966553610750422,0.998039728406023,0.999637756943607,1.00124131500665,2766.17621450951,3735.40938885233,1.00018439199175,2766.17621450951,3.17399999999907,871.511094678739
"bimodal_dual_averaging_adapt_shape_covariance_run9","beta.2",0.998685110466602,1.92812062750858e-05,0.000996762898717394,0.000990616448714558,0.997094963737507,0.998682551244949,1.00031153225791,2670.89629659516,3990.13602750199,1.00007374585567,2670.89629659516,3.17399999999907,841.492216948943
"bimodal_dual_averaging_adapt_shape_covariance_run9","beta.3",0.998141299134293,1.93597601878639e-05,0.0010640907761456,0.00103186221085915,0.996389223690838,0.998154252536712,0.999890944415822,3017.80895850751,4358.57339193693,1.00016026895792,3017.80895850751,3.17399999999907,950.790472119846
"bimodal_dual_averaging_adapt_shape_covariance_run9","beta.4",0.998811643642083,1.79196846620096e-05,0.000996968484511975,0.000938957405027696,0.997150537937146,0.998806645390683,1.00045760319142,3075.8665925468,3827.79534842396,1.00014521405231,3075.8665925468,3.17399999999907,969.082102251953
"bimodal_dual_averaging_adapt_shape_covariance_run9","beta.5",0.998556302003807,1.96979982241741e-05,0.000965273788782664,0.000939063312999628,0.996979909363215,0.998545755575186,1.00012880459204,2392.28282720036,3321.48149735129,1.00015375975898,2392.28282720036,3.17399999999907,753.712295904556
"bimodal_dual_averaging_adapt_shape_covariance_run9","sigma",1.04233264907868,0.00143103466856012,0.0764504091229724,0.0732935995379819,0.923783938522315,1.03921530185572,1.17414176798106,2835.5298344581,3432.90903837057,1.00013353457019,2835.5298344581,3.17399999999907,893.361636565512
"barker_dual_averaging_adapt_shape_covariance_run10","beta.1",0.999669348645351,1.80976755637614e-05,0.00100042472558183,0.00098063583357806,0.998007184130222,0.999691218482137,1.0013169491869,3059.7397321304,3920.73584224424,1.00312992879975,3059.7397321304,2.62999999999738,1163.39913769332
"barker_dual_averaging_adapt_shape_covariance_run10","beta.2",0.998742109336783,1.94479377496482e-05,0.00102198104997935,0.00100909570051089,0.997065937519101,0.998743434232278,1.00043096833165,2766.03409357595,4500.37348394923,1.00077190768289,2766.03409357595,2.62999999999738,1051.72398995388
"barker_dual_averaging_adapt_shape_covariance_run10","beta.3",0.998205878041894,1.8223703353114e-05,0.00109444723755858,0.0010953055400721,0.996391725203244,0.998208207115612,0.999996743896063,3610.70753285234,5635.69734469152,1.0010927228391,3610.70753285234,2.62999999999738,1372.89259804408
"barker_dual_averaging_adapt_shape_covariance_run10","beta.4",0.998858945719368,1.9825630429537e-05,0.00102632518467938,0.00102211679427497,0.99716947284461,0.998861620969007,1.00052210844893,2681.37939763532,4328.12445100738,1.00262089508174,2681.37939763532,2.62999999999738,1019.53589263802
"barker_dual_averaging_adapt_shape_covariance_run10","beta.5",0.99861844793075,1.75267012745562e-05,0.000980320770210545,0.00097184607155971,0.996997146449093,0.998617313737319,1.00021748020345,3131.75921795838,4590.11691950754,1.00145751884795,3131.75921795838,2.62999999999738,1190.78297260894
"barker_dual_averaging_adapt_shape_covariance_run10","sigma",1.0435177984374,0.00144196303469506,0.0772175789143675,0.0757697618941278,0.925201166494709,1.03970875263962,1.17938331376947,2849.7628380871,4133.35989911023,1.00138303724214,2849.7628380871,2.62999999999738,1083.56001448287
"amala_dual_averaging_adapt_shape_covariance_run11","beta.1",0.999662931585584,1.27547183901271e-05,0.000971467470764411,0.000963265273592073,0.998079972723993,0.999657873413683,1.00128280829478,5793.40631617611,8267.95753997395,1.00017748338836,5793.40631617611,2.08300000000236,2781.28003656724
"amala_dual_averaging_adapt_shape_covariance_run11","beta.2",0.998724851657269,1.36527042441444e-05,0.00100733377855403,0.00102074685191717,0.99707432329386,0.998713704652752,1.00036863307013,5440.63895272325,7731.6366926829,0.999987950232378,5440.63895272325,2.08300000000236,2611.92460524104
"amala_dual_averaging_adapt_shape_covariance_run11","beta.3",0.998187777119788,1.2044903610139e-05,0.00106458269112629,0.00106582276122074,0.996433409711197,0.998175641392703,0.999939440920109,7765.29633001267,9713.49148996214,1.00040953035206,7765.29633001267,2.08300000000236,3727.93870859524
"amala_dual_averaging_adapt_shape_covariance_run11","beta.4",0.998849109238531,1.32756248080695e-05,0.0010100680221304,0.00101802728463499,0.997217452486266,0.998838632065828,1.00052362976151,5786.44603784958,8473.0069596083,1.00038892980815,5786.44603784958,2.08300000000236,2777.93856833559
"amala_dual_averaging_adapt_shape_covariance_run11","beta.5",0.998590554850531,1.37905576323279e-05,0.000969445036430841,0.000961992109663781,0.996988064247466,0.998583315954655,1.00021235453454,4925.3312424033,6810.08385849633,1.00045318375949,4925.3312424033,2.08300000000236,2364.53732232248
"amala_dual_averaging_adapt_shape_covariance_run11","sigma",1.0414905233186,0.00122258550699455,0.0769243559950757,0.0761679733031279,0.925092913017162,1.03603646885475,1.1776961264623,3895.27469859364,5255.75148138137,1.00062245442621,3895.27469859364,2.08300000000236,1870.03106029248
