"Sampler","variable","mean","mcse_mean","sd","mad","q5","q50","q95","ess_bulk","ess_tail","rhat","ess_min_run","runtime_sec","ess_min_per_sec"
"amh_stoch_approx_adapt_shape_variance_run12","beta.1",0.99961165702267,5.76230616746797e-05,0.00102156647249587,0.00103828865181216,0.997964564751314,0.999603307603231,1.00130089663394,315.274283318625,519.557550290454,1.01293327215295,315.274283318625,7.13500000000204,44.1870053705024
"amh_stoch_approx_adapt_shape_variance_run12","beta.2",0.998653324058796,6.09832706231421e-05,0.00104779214741256,0.00103713419852035,0.996916836193119,0.998651121361176,1.00038402006892,295.213645648573,621.217025659501,1.01499659026344,295.213645648573,7.13500000000204,41.3754233564806
"amh_stoch_approx_adapt_shape_variance_run12","beta.3",0.998117898774206,6.30907723569242e-05,0.00111527187882299,0.00111182762474598,0.996309656750661,0.998108120708006,0.999979621902876,313.207400286138,619.73872380613,1.01618739646946,313.207400286138,7.13500000000204,43.8973230954517
"amh_stoch_approx_adapt_shape_variance_run12","beta.4",0.998786775488381,6.24880840514519e-05,0.00105318114545436,0.00105604738072555,0.997040392283436,0.998776464369334,1.0005166176716,284.370046519052,477.571571645732,1.0149636160766,284.370046519052,7.13500000000204,39.8556477251536
"amh_stoch_approx_adapt_shape_variance_run12","beta.5",0.99853895857271,5.84670860682035e-05,0.00102077646602359,0.00102849598263122,0.996897188314052,0.998538127120595,1.00022391791493,304.616118243967,596.346551026382,1.01527593650869,304.616118243967,7.13500000000204,42.6932190951479
"amh_stoch_approx_adapt_shape_variance_run12","sigma",1.03965384224504,0.00296554516784873,0.081139026808034,0.0804542237451244,0.917004043549517,1.03397164288512,1.18181419577206,746.978385686349,1203.38420952051,1.00368840977109,746.978385686349,7.13500000000204,104.692135344938
"amh_stoch_approx_adapt_shape_covariance_run13","beta.1",0.999641852240366,1.76948476187258e-05,0.000961000417476837,0.000942027035158883,0.998050396721773,0.999654680783808,1.00120185243998,2948.42776959181,4915.12975782183,1.00100666668961,2948.42776959181,5.87199999999939,502.116445775224
"amh_stoch_approx_adapt_shape_covariance_run13","beta.2",0.998708088118307,1.72306205020912e-05,0.000976165944900693,0.000966055441606856,0.997112518515824,0.998716595005039,1.00031282310734,3212.71279390097,5437.96836049338,1.00079771039504,3212.71279390097,5.87199999999939,547.12411340281
"amh_stoch_approx_adapt_shape_covariance_run13","beta.3",0.998181696643738,2.01461518747511e-05,0.00106298619916172,0.00106554719023948,0.996400673043741,0.998181012359429,0.999895574840959,2786.92481375245,4461.18144343314,1.00112935383122,2786.92481375245,5.87199999999939,474.612536402033
"amh_stoch_approx_adapt_shape_covariance_run13","beta.4",0.998830915015289,1.77757060957938e-05,0.00100501298329189,0.000989452730076469,0.997171886816169,0.998835589793918,1.00045679885689,3194.71204534744,4843.83233946834,1.00092178994249,3194.71204534744,5.87199999999939,544.05859082898
