"Sampler","variable","mean","mcse_mean","sd","mad","q5","q50","q95","ess_bulk","ess_tail","rhat","ess_min_run","runtime_sec","ess_min_per_sec"
"amh_stoch_approx_adapt_shape_covariance_run1","mu.1",-2.7603656555944,0.0251898949777301,0.067264476672245,0.0565729862332356,-2.90644197665695,-2.74687760463699,-2.67425872665493,9.03061596745995,13.6602655663076,1.37719125502256,9.03061596745995,28.3689999999988,0.318326904982916
"amh_stoch_approx_adapt_shape_covariance_run1","mu.2",2.39554149518629,0.415017069273148,0.831684987754706,0.0858493770112987,0.885933847366704,2.85177702217869,2.95124789778883,6.98213431091447,26.6495067238263,1.56353330370225,6.98213431091447,28.3689999999988,0.246118450100983
"amh_stoch_approx_adapt_shape_covariance_run1","sigma.1",0.999692027940538,0.0310571661427826,0.0693732560502758,0.0462573867698383,0.874113682850547,1.02207980638018,1.087288947066,6.58939874302129,27.3357033382643,1.62054043003837,6.58939874302129,28.3689999999988,0.232274621700503
"amh_stoch_approx_adapt_shape_covariance_run1","sigma.2",1.48703593616024,0.399570346879411,0.800242218504895,0.0641295874138024,0.964283010260281,1.0439574371823,2.96612047845875,6.78748873921528,15.1939212719472,1.60893010024527,6.78748873921528,28.3689999999988,0.239257243442334
"amh_stoch_approx_adapt_shape_covariance_run1","theta",0.584851248542691,0.0318803236823727,0.0666840477192586,0.0233334821074603,0.461938518842723,0.615363759771268,0.643704854841762,7.12097526820946,10.5306632443307,1.53678708135124,7.12097526820946,28.3689999999988,0.251012558363346
"amh_stoch_approx_adapt_shape_variance_run3","mu.1",-2.733657106288,0.000825754131213716,0.0422575599253633,0.0420228478591161,-2.80301405453291,-2.7333513551161,-2.66405099389096,2616.51613234952,4400.7349045502,1.00138829983233,2616.51613234952,36.3809999999976,71.9198519103294
"amh_stoch_approx_adapt_shape_variance_run3","mu.2",2.87033595530317,0.000863520631848466,0.0543490710814117,0.0537655501044489,2.78089384972147,2.87114240177183,2.9597473237107,3962.71141706293,5663.15480787402,1.00107004224354,3962.71141706293,36.3809999999976,108.922553449966
"amh_stoch_approx_adapt_shape_variance_run3","sigma.1",1.02709413565619,0.000532156337102099,0.0316798466101433,0.0308243531075729,0.975816650691718,1.02645177158143,1.08006258132798,3540.64981452725,5268.4791307145,1.00058057465582,3540.64981452725,36.3809999999976,97.321398931516
"amh_stoch_approx_adapt_shape_variance_run3","sigma.2",1.02299668946784,0.000612615531135066,0.0410386385492273,0.0407472368712222,0.958100641169857,1.02168262655302,1.09215847482611,4518.22922653833,6174.73819471942,1.00139696665657,4518.22922653833,36.3809999999976,124.192002048834
"amh_stoch_approx_adapt_shape_variance_run3","theta",0.621074710271444,0.000249965235990309,0.0152938855093978,0.0152634623840546,0.595839283604743,0.62102957395136,0.646336923244142,3744.44840490517,5994.46646594685,1.00132457825172,3744.44840490517,36.3809999999976,102.923185313912
"amh_dual_averaging_adapt_shape_variance_run4","mu.1",-2.73383711621643,0.00084256187195971,0.0421672105566971,0.0419191380588852,-2.80311456052706,-2.73369704610618,-2.66359791218547,2504.83680624734,4277.36880032636,1.00207411789506,2504.83680624734,29.9279999999999,83.6954292384172
"amh_dual_averaging_adapt_shape_variance_run4","mu.2",2.87096496979706,0.000797923879282047,0.0544583299794537,0.0543312136507847,2.78159325859794,2.87170485553606,2.95933547794196,4661.02705674922,7005.25385562584,1.00050088992264,4661.02705674922,29.9279999999999,155.741347793011
"amh_dual_averaging_adapt_shape_variance_run4","sigma.1",1.02865739700373,0.000475731691912697,0.0314029341610805,0.0323827791369698,0.978515062224072,1.02844176811476,1.08085180767782,4363.13338142765,6176.27450262399,1.00041669008369,4363.13338142765,29.9279999999999,145.787669788415
"amh_dual_averaging_adapt_shape_variance_run4","sigma.2",1.02301252384817,0.000621366471754341,0.0406461073871586,0.039891006968634,0.95841434831301,1.02164708645513,1.09230735813149,4291.22363645943,5916.99166229315,1.00081646372372,4291.22363645943,29.9279999999999,143.38491166999
"amh_dual_averaging_adapt_shape_variance_run4","theta",0.621700054517655,0.000256834461831967,0.0152535542879198,0.0154934148294584,0.596546849020357,0.621932977637918,0.646522281820277,3527.76242625967,5159.52830418402,1.00040316813824,3527.76242625967,29.9279999999999,117.874980829313
"amh_dual_averaging_adapt_shape_covariance_run6","mu.1",-2.20969273582066,0.452148049785951,0.906283811566131,0.0677463830762241,-2.79515667042778,-2.71347514743009,-0.562655125292577,7.2061130892354,28.4240197144849,1.53456906827065,7.2061130892354,25.8080000000009,0.279220129000122
"amh_dual_averaging_adapt_shape_covariance_run6","mu.2",1.99890207626645,0.753904581534991,1.50942659203727,0.0850565657137755,-0.692008088921631,2.84666948228754,2.94942409183305,7.21762002912176,28.4941711171861,1.52940890138271,7.21762002912176,25.8080000000009,0.279665996168688
"amh_dual_averaging_adapt_shape_covariance_run6","sigma.1",1.49638835255609,0.405268918025131,0.813149585810193,0.0507450943330466,0.981601519296645,1.04251618446804,2.99380076639528,7.20700255421476,29.2260870280596,1.53148271369096,7.20700255421476,25.8080000000009,0.27925459370019
"amh_dual_averaging_adapt_shape_covariance_run6","sigma.2",1.49420100828289,0.407429053981275,0.817252000303665,0.0640971226798113,0.962108497290842,1.04105584103111,2.99097117807229,7.17980113387773,28.4713946613096,1.53109648961779,7.17980113387773,25.8080000000009,0.278200601901638
"amh_dual_averaging_adapt_shape_covariance_run6","theta",0.57900463366156,0.0375341993104895,0.107650480198092,0.0224553826991416,0.311205940960563,0.616946592931276,0.651238928317444,15.8953209421769,28.4406563350322,1.40703033763632,15.8953209421769,25.8080000000009,0.615906732105408
