"Sampler","variable","mean","mcse_mean","sd","mad","q5","q50","q95","ess_bulk","ess_tail","rhat","ess_min_run","runtime_sec","ess_min_per_sec"
"hmc_steps_fixed_n10_auxFALSE_run1","theta_trans.1",0.290405760872182,0.0593135420599785,0.938249552827019,0.914914338850798,-1.28383252306725,0.287948693685082,1.83536699291656,251.14060221114,475.074575707058,1.01364641676594,251.14060221114,21.8169999999991,11.5112344598777
"hmc_steps_fixed_n10_auxFALSE_run1","theta_trans.2",0.130240863019946,0.0564137085932402,0.912859160228738,0.891125598058864,-1.37912775580598,0.130579902493977,1.64328297028402,262.909750755533,450.626288346197,1.01994562772707,262.909750755533,21.8169999999991,12.0506829882909
"hmc_steps_fixed_n10_auxFALSE_run1","theta_trans.3",-0.136918138198858,0.140060428725321,0.94565114240302,0.906985748058539,-1.77026444472298,-0.111477111864576,1.3969994954775,44.9222871108092,308.859882254048,1.08442505885301,44.9222871108092,21.8169999999991,2.05904969110378
"hmc_steps_fixed_n10_auxFALSE_run1","theta_trans.4",-0.056392502803565,0.0686896118278801,0.978227521629937,0.970383882986581,-1.70524891870824,-0.0355155042181669,1.56320710904054,202.418787030186,324.203532262545,1.03241090939125,202.418787030186,21.8169999999991,9.27803029885843
"hmc_steps_fixed_n10_auxFALSE_run1","theta_trans.5",-0.096246672796657,0.0640974983956228,0.939728999290671,0.967828940176869,-1.63936831603501,-0.0885971387545312,1.47736106419949,215.605695734508,492.071301066974,1.01768789276402,215.605695734508,21.8169999999991,9.88246302124566
"hmc_steps_fixed_n10_auxFALSE_run1","theta_trans.6",-0.115443689257426,0.0648087217200381,0.938991405351539,0.959240049006841,-1.64225208803708,-0.115816900514246,1.42868248494203,210.613609400774,536.629393245106,1.03143238643084,210.613609400774,21.8169999999991,9.65364667006382
"hmc_steps_fixed_n10_auxFALSE_run1","theta_trans.7",0.366623296018396,0.0698453090125226,0.915499357149201,0.881277377246995,-1.18343161298803,0.394342227112744,1.86090287172643,171.629388320349,272.577306843477,1.03377499767097,171.629388320349,21.8169999999991,7.86677308155823
"hmc_steps_fixed_n10_auxFALSE_run1","theta_trans.8",0.0640015039743357,0.069965155978847,0.985743870258256,0.953383953606457,-1.57739306306535,0.0554749137275286,1.65765471523016,199.533169556998,382.990223038484,1.0199383077354,199.533169556998,21.8169999999991,9.14576566700307
"hmc_steps_fixed_n10_auxFALSE_run1","mu",4.12515308910579,1.18147505601131,3.4409198303452,3.58943762587889,-2.13749127981245,4.15098278526556,9.53352512849853,8.72878083721251,90.3140372730109,1.42584665202243,8.72878083721251,21.8169999999991,0.400090793290226
"hmc_steps_fixed_n10_auxFALSE_run1","tau",3.49764795869862,0.28111170652324,3.3181446032088,2.44860820043522,0.330070065176298,2.50663958513273,9.95634691297195,127.08857181831,226.05665179295,1.02252575967316,127.08857181831,21.8169999999991,5.82520840712815
